date,ticker,daily_pnl,cum_pnl
2023-08-15,MSFT,-3131.3320486868834,-37690.40761422269
2023-08-15,NVDA,0.0,0.0
2023-08-15,PANW,0.0,0.0
2023-08-15,PYPL,0.0,0.0
2023-08-15,TEM,0.0,0.0
2023-08-15,V,0.0,0.0
2023-08-15,VSNT,0.0,0.0
2023-08-15,VST,0.0,0.0
2023-08-16,AAPL,-17065.553574457415,230580.69330319148
2023-08-16,AB,0.0,0.0
2023-08-16,AMZN,0.0,0.0
2023-08-16,AVGO,0.0,0.0
2023-08-16,DIS,0.0,0.0
2023-08-16,GOOGL,0.0,0.0
2023-08-16,MSFT,-1122.6918471016616,-38813.09946132435
2023-08-16,NVDA,0.0,0.0
2023-08-16,PANW,0.0,0.0
2023-08-16,PYPL,0.0,0.0
2023-08-16,TEM,0.0,0.0
2023-08-16,V,0.0,0.0
2023-08-16,VSNT,0.0,0.0
2023-08-16,VST,0.0,0.0
2023-08-17,AAPL,-49840.70585200278,180739.9874511887
2023-08-17,AB,0.0,0.0
2023-08-17,AMZN,0.0,0.0
2023-08-17,AVGO,0.0,0.0
2023-08-17,DIS,0.0,0.0
2023-08-17,GOOGL,0.0,0.0
2023-08-17,MSFT,-5066.651767531679,-43879.75122885603
2023-08-17,NVDA,0.0,0.0
2023-08-17,PANW,0.0,0.0
2023-08-17,PYPL,0.0,0.0
2023-08-17,TEM,0.0,0.0
2023-08-17,V,0.0,0.0
2023-08-17,VSNT,0.0,0.0
2023-08-17,VST,0.0,0.0
2023-08-18,AAPL,9503.370782446582,190243.35823363528
2023-08-18,AB,0.0,0.0
2023-08-18,AMZN,0.0,0.0
2023-08-18,AVGO,0.0,0.0
2023-08-18,DIS,0.0,0.0
2023-08-18,GOOGL,0.0,0.0
2023-08-18,MSFT,-575.7946355718668,-44455.5458644279
2023-08-18,NVDA,0.0,0.0
2023-08-18,PANW,0.0,0.0
2023-08-18,PYPL,0.0,0.0
2023-08-18,TEM,0.0,0.0
2023-08-18,V,0.0,0.0
2023-08-18,VSNT,0.0,0.0
2023-08-18,VST,0.0,0.0
2023-08-21,AAPL,26180.267236867017,216423.6254705023
2023-08-21,AB,0.0,0.0
2023-08-21,AMZN,0.0,0.0
2023-08-21,AVGO,0.0,0.0
2023-08-21,DIS,0.0,0.0
2023-08-21,GOOGL,0.0,0.0
2023-08-21,MSFT,7772.86860600896,-36682.67725841894
2023-08-21,NVDA,0.0,0.0
2023-08-21,PANW,0.0,0.0
2023-08-21,PYPL,0.0,0.0
2023-08-21,TEM,0.0,0.0
2023-08-21,V,0.0,0.0
2023-08-21,VSNT,0.0,0.0
2023-08-21,VST,0.0,0.0
2023-08-22,AAPL,26956.08318426431,243379.7086547666
2023-08-22,AB,0.0,0.0
2023-08-22,AMZN,0.0,0.0
2023-08-22,AVGO,0.0,0.0
2023-08-22,DIS,0.0,0.0
2023-08-22,GOOGL,0.0,0.0
2023-08-22,MSFT,834.7496575393161,-35847.92760087962
2023-08-22,NVDA,0.0,0.0
2023-08-22,PANW,0.0,0.0
2023-08-22,PYPL,0.0,0.0
2023-08-22,TEM,0.0,0.0
2023-08-22,V,0.0,0.0
2023-08-22,VSNT,0.0,0.0
2023-08-22,VST,0.0,0.0
2023-08-23,AAPL,75439.33587222372,318819.0445269903
2023-08-23,AB,0.0,0.0
2023-08-23,AMZN,0.0,0.0
2023-08-23,AVGO,0.0,0.0
2023-08-23,DIS,0.0,0.0
2023-08-23,GOOGL,0.0,0.0
2023-08-23,MSFT,6534.946036950561,-29312.98156392906
2023-08-23,NVDA,0.0,0.0
2023-08-23,PANW,0.0,0.0
2023-08-23,PYPL,0.0,0.0
2023-08-23,TEM,0.0,0.0
2023-08-23,V,0.0,0.0
2023-08-23,VSNT,0.0,0.0
2023-08-23,VST,0.0,0.0
2023-08-24,AAPL,-91922.95257149875,226896.09195549157
2023-08-24,AB,0.0,0.0
2023-08-24,AMZN,0.0,0.0
2023-08-24,AVGO,0.0,0.0
2023-08-24,DIS,0.0,0.0
2023-08-24,GOOGL,0.0,0.0
2023-08-24,MSFT,-10119.07918192455,-39432.06074585361
2023-08-24,NVDA,0.0,0.0
2023-08-24,PANW,0.0,0.0
2023-08-24,PYPL,0.0,0.0
2023-08-24,TEM,0.0,0.0
2023-08-24,V,0.0,0.0
2023-08-24,VSNT,0.0,0.0
2023-08-24,VST,0.0,0.0
2023-08-25,AAPL,43246.42012839427,270142.51208388584
2023-08-25,AB,0.0,0.0
2023-08-25,AMZN,0.0,0.0
2023-08-25,AVGO,0.0,0.0
2023-08-25,DIS,0.0,0.0
2023-08-25,GOOGL,0.0,0.0
2023-08-25,MSFT,4332.639248151572,-35099.42149770204
2023-08-25,NVDA,0.0,0.0
2023-08-25,PANW,0.0,0.0
2023-08-25,PYPL,0.0,0.0
2023-08-25,TEM,0.0,0.0
2023-08-25,V,0.0,0.0
2023-08-25,VSNT,0.0,0.0
2023-08-25,VST,0.0,0.0
2023-08-28,AAPL,30640.984190499643,300783.4962743855
2023-08-28,AB,0.0,0.0
2023-08-28,AMZN,0.0,0.0
2023-08-28,AVGO,0.0,0.0
2023-08-28,DIS,0.0,0.0
2023-08-28,GOOGL,0.0,0.0
2023-08-28,MSFT,1036.3585491871127,-34063.062948514926
2023-08-28,NVDA,0.0,0.0
2023-08-28,PANW,0.0,0.0
2023-08-28,PYPL,0.0,0.0
2023-08-28,TEM,0.0,0.0
2023-08-28,V,0.0,0.0
2023-08-28,VSNT,0.0,0.0
2023-08-28,VST,0.0,0.0
2023-08-29,AAPL,76214.55250255053,376998.048776936
2023-08-29,AB,0.0,0.0
2023-08-29,AMZN,0.0,0.0
2023-08-29,AVGO,0.0,0.0
2023-08-29,DIS,0.0,0.0
2023-08-29,GOOGL,0.0,0.0
2023-08-29,MSFT,6779.721577555687,-27283.34137095924
2023-08-29,NVDA,0.0,0.0
2023-08-29,PANW,0.0,0.0
2023-08-29,PYPL,0.0,0.0
2023-08-29,TEM,0.0,0.0
2023-08-29,V,0.0,0.0
2023-08-29,VSNT,0.0,0.0
2023-08-29,VST,0.0,0.0
2023-08-30,AAPL,68457.59166271944,445455.64043965546
2023-08-30,AB,0.0,0.0
2023-08-30,AMZN,0.0,0.0
2023-08-30,AVGO,0.0,0.0
2023-08-30,DIS,0.0,0.0
2023-08-30,GOOGL,0.0,0.0
2023-08-30,MSFT,546.8972115297947,-26736.444159429444
2023-08-30,NVDA,0.0,0.0
2023-08-30,PANW,0.0,0.0
2023-08-30,PYPL,0.0,0.0
2023-08-30,TEM,0.0,0.0
2023-08-30,V,0.0,0.0
2023-08-30,VSNT,0.0,0.0
2023-08-30,VST,0.0,0.0
2023-08-31,AAPL,4266.238564346975,449721.87900400243
2023-08-31,AB,0.0,0.0
2023-08-31,AMZN,0.0,0.0
2023-08-31,AVGO,0.0,0.0
2023-08-31,DIS,0.0,0.0
2023-08-31,GOOGL,0.0,0.0
2023-08-31,MSFT,-1482.563494334143,-28219.007653763587
2023-08-31,NVDA,0.0,0.0
2023-08-31,PANW,0.0,0.0
2023-08-31,PYPL,0.0,0.0
2023-08-31,TEM,0.0,0.0
2023-08-31,V,0.0,0.0
2023-08-31,VSNT,0.0,0.0
2023-08-31,VST,0.0,0.0
2023-09-01,AAPL,30835.76223832043,480557.64124232286
2023-09-01,AB,0.0,0.0
2023-09-01,AMZN,0.0,0.0
2023-09-01,AVGO,0.0,0.0
2023-09-01,DIS,0.0,0.0
